date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:25:20	743/743	---M--	200	added ('OK')	image/png	etag:%226b6835bfe3bd61:0%22	https://www.samartheng.com/assets/plugins/slider.revolution.v4/assets/navigdots.png	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/plugins/slider.revolution.v4/assets/navigdots.png	(from https://www.samartheng.com/assets/plugins/slider.revolution.v4/css/settings.css)
13:25:21	1517/1517	---M--	200	added ('OK')	image/png	etag:%22d47d4a5bfe3bd61:0%22	https://www.samartheng.com/assets/plugins/slider.revolution.v4/assets/large_left.png	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/plugins/slider.revolution.v4/assets/large_left.png	(from https://www.samartheng.com/assets/plugins/slider.revolution.v4/css/settings.css)
13:25:21	1561/1561	---M--	200	added ('OK')	image/png	etag:%22c7cc585bfe3bd61:0%22	https://www.samartheng.com/assets/plugins/slider.revolution.v4/assets/large_right.png	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/plugins/slider.revolution.v4/assets/large_right.png	(from https://www.samartheng.com/assets/plugins/slider.revolution.v4/css/settings.css)
13:25:22	670/670	---M--	200	added ('OK')	image/png	etag:%22b6feee5bfe3bd61:0%22	https://www.samartheng.com/assets/plugins/slider.revolution.v4/assets/small_left.png	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/plugins/slider.revolution.v4/assets/small_left.png	(from https://www.samartheng.com/assets/plugins/slider.revolution.v4/css/settings.css)
13:25:22	668/668	---M--	200	added ('OK')	image/png	etag:%224225155cfe3bd61:0%22	https://www.samartheng.com/assets/plugins/slider.revolution.v4/assets/small_right.png	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/plugins/slider.revolution.v4/assets/small_right.png	(from https://www.samartheng.com/assets/plugins/slider.revolution.v4/css/settings.css)
13:25:23	807/807	---M--	200	added ('OK')	image/png	etag:%22e23c255afe3bd61:0%22	https://www.samartheng.com/assets/plugins/slider.revolution.v4/assets/arrow_left.png	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/plugins/slider.revolution.v4/assets/arrow_left.png	(from https://www.samartheng.com/assets/plugins/slider.revolution.v4/css/settings.css)
13:25:23	820/820	---M--	200	added ('OK')	image/png	etag:%229a0495afe3bd61:0%22	https://www.samartheng.com/assets/plugins/slider.revolution.v4/assets/arrow_right.png	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/plugins/slider.revolution.v4/assets/arrow_right.png	(from https://www.samartheng.com/assets/plugins/slider.revolution.v4/css/settings.css)
13:25:24	846/846	---M--	200	added ('OK')	image/png	etag:%2250c3f35bfe3bd61:0%22	https://www.samartheng.com/assets/plugins/slider.revolution.v4/assets/small_left_boxed.png	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/plugins/slider.revolution.v4/assets/small_left_boxed.png	(from https://www.samartheng.com/assets/plugins/slider.revolution.v4/css/settings.css)
13:25:25	807/807	---M--	200	added ('OK')	image/png	etag:%226c4b1c5cfe3bd61:0%22	https://www.samartheng.com/assets/plugins/slider.revolution.v4/assets/small_right_boxed.png	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/plugins/slider.revolution.v4/assets/small_right_boxed.png	(from https://www.samartheng.com/assets/plugins/slider.revolution.v4/css/settings.css)
13:25:25	43543/43543	---M--	200	added ('OK')	image/png	etag:%22fc2b5afe3bd61:0%22	https://www.samartheng.com/assets/plugins/slider.revolution.v4/assets/arrowleft.png	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/plugins/slider.revolution.v4/assets/arrowleft.png	(from https://www.samartheng.com/assets/plugins/slider.revolution.v4/css/settings.css)
13:25:26	43719/43719	---M--	200	added ('OK')	image/png	etag:%22bec8f5afe3bd61:0%22	https://www.samartheng.com/assets/plugins/slider.revolution.v4/assets/arrowright.png	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/plugins/slider.revolution.v4/assets/arrowright.png	(from https://www.samartheng.com/assets/plugins/slider.revolution.v4/css/settings.css)
13:25:26	348/348	---M--	200	added ('OK')	image/png	etag:%228b28315afe3bd61:0%22	https://www.samartheng.com/assets/plugins/slider.revolution.v4/assets/arrow_left2.png	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/plugins/slider.revolution.v4/assets/arrow_left2.png	(from https://www.samartheng.com/assets/plugins/slider.revolution.v4/css/settings.css)
13:25:26	343/343	---M--	200	added ('OK')	image/png	etag:%22ffeb545afe3bd61:0%22	https://www.samartheng.com/assets/plugins/slider.revolution.v4/assets/arrow_right2.png	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/plugins/slider.revolution.v4/assets/arrow_right2.png	(from https://www.samartheng.com/assets/plugins/slider.revolution.v4/css/settings.css)
13:25:27	125/125	---M--	200	added ('OK')	image/png	etag:%221f99495cfe3bd61:0%22	https://www.samartheng.com/assets/plugins/slider.revolution.v4/assets/timer.png	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/plugins/slider.revolution.v4/assets/timer.png	(from https://www.samartheng.com/assets/plugins/slider.revolution.v4/css/settings.css)
13:25:27	184/184	---M--	200	added ('OK')	image/png	etag:%229483ce5afe3bd61:0%22	https://www.samartheng.com/assets/plugins/slider.revolution.v4/assets/coloredbg.png	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/plugins/slider.revolution.v4/assets/coloredbg.png	(from https://www.samartheng.com/assets/plugins/slider.revolution.v4/css/settings.css)
13:25:28	2545/2545	---M--	200	added ('OK')	image/gif	etag:%22fb8e7c5bfe3bd61:0%22	https://www.samartheng.com/assets/plugins/slider.revolution.v4/assets/loader.gif	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/plugins/slider.revolution.v4/assets/loader.gif	(from https://www.samartheng.com/assets/plugins/slider.revolution.v4/css/settings.css)
13:25:29	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22f1765dfe3bd61:0%22	https://www.samartheng.com/assets/plugins/slider.revolution.v4/font/revicons90c6.eot?5510888	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/plugins/slider.revolution.v4/font/revicons90c690c6.eot	(from https://www.samartheng.com/assets/plugins/slider.revolution.v4/css/settings.css)
13:25:29	7536/7536	---M--	200	added ('OK')	font/x-woff	etag:%2282d4ea5dfe3bd61:0%22	https://www.samartheng.com/assets/plugins/slider.revolution.v4/font/revicons90c6.woff?5510888	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/plugins/slider.revolution.v4/font/revicons90c690c6.woff	(from https://www.samartheng.com/assets/plugins/slider.revolution.v4/css/settings.css)
13:25:30	11968/11968	---M--	200	added ('OK')	application/octet-stream	etag:%22bfd5cb5dfe3bd61:0%22	https://www.samartheng.com/assets/plugins/slider.revolution.v4/font/revicons90c6.ttf?5510888	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/plugins/slider.revolution.v4/font/revicons90c690c6.ttf	(from https://www.samartheng.com/assets/plugins/slider.revolution.v4/css/settings.css)
13:25:30	13532/13532	---M--	200	added ('OK')	image/svg+xml	etag:%2253eba05dfe3bd61:0%22	https://www.samartheng.com/assets/plugins/slider.revolution.v4/font/revicons90c6.svg?5510888	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/plugins/slider.revolution.v4/font/revicons90c690c6.svg	(from https://www.samartheng.com/assets/plugins/slider.revolution.v4/css/settings.css)
13:25:31	3950/3950	---M--	200	added ('OK')	image/png	etag:%2242dae147fe3bd61:0%22	https://www.samartheng.com/assets/images/female.png	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/images/female.png	(from https://www.samartheng.com/assets/css/essentials.css)
13:25:31	4278/4278	---M--	200	added ('OK')	image/png	etag:%2298376048fe3bd61:0%22	https://www.samartheng.com/assets/images/male.png	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/images/male.png	(from https://www.samartheng.com/assets/css/essentials.css)
13:25:32	3741/3741	---M--	200	added ('OK')	image/png	etag:%226521e850fe3bd61:0%22	https://www.samartheng.com/assets/images/patterns/pattern1.png	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/images/patterns/pattern1.png	(from https://www.samartheng.com/assets/css/essentials.css)
13:25:32	2995/2995	---M--	200	added ('OK')	image/png	etag:%2247951c51fe3bd61:0%22	https://www.samartheng.com/assets/images/patterns/pattern2.png	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/images/patterns/pattern2.png	(from https://www.samartheng.com/assets/css/essentials.css)
13:25:33	2884/2884	---M--	200	added ('OK')	image/png	etag:%2261d4551fe3bd61:0%22	https://www.samartheng.com/assets/images/patterns/pattern3.png	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/images/patterns/pattern3.png	(from https://www.samartheng.com/assets/css/essentials.css)
13:25:33	2898/2898	---M--	200	added ('OK')	image/png	etag:%22ba74e51fe3bd61:0%22	https://www.samartheng.com/assets/images/patterns/pattern4.png	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/images/patterns/pattern4.png	(from https://www.samartheng.com/assets/css/essentials.css)
13:25:34	2905/2905	---M--	200	added ('OK')	image/png	etag:%22c2907951fe3bd61:0%22	https://www.samartheng.com/assets/images/patterns/pattern5.png	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/images/patterns/pattern5.png	(from https://www.samartheng.com/assets/css/essentials.css)
13:25:34	10542/10542	---M--	200	added ('OK')	image/png	etag:%227e567e51fe3bd61:0%22	https://www.samartheng.com/assets/images/patterns/pattern6.png	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/images/patterns/pattern6.png	(from https://www.samartheng.com/assets/css/essentials.css)
13:25:35	2848/2848	---M--	200	added ('OK')	image/png	etag:%221b41a951fe3bd61:0%22	https://www.samartheng.com/assets/images/patterns/pattern7.png	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/images/patterns/pattern7.png	(from https://www.samartheng.com/assets/css/essentials.css)
13:25:35	2907/2907	---M--	200	added ('OK')	image/png	etag:%22f665b051fe3bd61:0%22	https://www.samartheng.com/assets/images/patterns/pattern8.png	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/images/patterns/pattern8.png	(from https://www.samartheng.com/assets/css/essentials.css)
13:25:36	4085/4085	---M--	200	added ('OK')	image/png	etag:%227851db51fe3bd61:0%22	https://www.samartheng.com/assets/images/patterns/pattern9.png	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/images/patterns/pattern9.png	(from https://www.samartheng.com/assets/css/essentials.css)
13:25:36	2825/2825	---M--	200	added ('OK')	image/png	etag:%22136e1551fe3bd61:0%22	https://www.samartheng.com/assets/images/patterns/pattern10.png	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/images/patterns/pattern10.png	(from https://www.samartheng.com/assets/css/essentials.css)
13:25:37	17393/17393	---M--	200	added ('OK')	image/png	etag:%222b21848fe3bd61:0%22	https://www.samartheng.com/assets/images/header_shadow.png	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/images/header_shadow.png	(from https://www.samartheng.com/assets/css/layout.css)
13:25:37	6820/6820	---M--	200	added ('OK')	image/gif	etag:%222b21848fe3bd61:0%22	https://www.samartheng.com/assets/images/loading.gif	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/images/loading.gif	(from https://www.samartheng.com/assets/css/layout.css)
13:25:38	1624/1624	---M--	200	added ('OK')	image/png	etag:%22138ff247fe3bd61:0%22	https://www.samartheng.com/assets/images/footer_sprite.png	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/images/footer_sprite.png	(from https://www.samartheng.com/assets/css/layout.css)
13:25:39	54059/54059	---M--	200	added ('OK')	image/jpeg	etag:%22dcbc2047fe3bd61:0%22	https://www.samartheng.com/assets/images/about_1.jpg	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/images/about_1.jpg	(from https://www.samartheng.com/about-us.aspx)
13:25:40	85765/85765	---M--	200	added ('OK')	image/jpeg	etag:%22a94dec46fe3bd61:0%22	https://www.samartheng.com/assets/images/2.jpg	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/images/2.jpg	(from https://www.samartheng.com/about-us.aspx)
13:25:40	111995/111995	---M--	200	added ('OK')	image/jpeg	etag:%22b66e1247fe3bd61:0%22	https://www.samartheng.com/assets/images/3.jpg	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/images/3.jpg	(from https://www.samartheng.com/about-us.aspx)
13:25:41	67238/67238	---M--	200	added ('OK')	image/jpeg	etag:%227d7e6347fe3bd61:0%22	https://www.samartheng.com/assets/images/CNC-Laser-Cutting.jpg	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/images/CNC-Laser-Cutting.jpg	(from https://www.samartheng.com/products.aspx)
13:25:41	56321/56321	---M--	200	added ('OK')	image/jpeg	etag:%221b909547fe3bd61:0%22	https://www.samartheng.com/assets/images/CNC-Oxy-Fuel-Cutting.jpg	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/images/CNC-Oxy-Fuel-Cutting.jpg	(from https://www.samartheng.com/products.aspx)
13:25:42	81441/81441	---M--	200	added ('OK')	image/jpeg	etag:%224e65cc47fe3bd61:0%22	https://www.samartheng.com/assets/images/CNC-Plasma-Cutting.jpg	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/images/CNC-Plasma-Cutting.jpg	(from https://www.samartheng.com/products.aspx)
13:25:42	27396/27396	---M--	200	added ('OK')	image/jpeg	etag:%22a1f22f4efe3bd61:0%22	https://www.samartheng.com/assets/images/brands/tushaco.jpg	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/images/brands/tushaco.jpg	(from https://www.samartheng.com/clients.aspx)
13:25:43	44060/44060	---M--	200	added ('OK')	image/jpeg	etag:%22bd33af4dfe3bd61:0%22	https://www.samartheng.com/assets/images/brands/delta.jpg	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/images/brands/delta.jpg	(from https://www.samartheng.com/clients.aspx)
13:25:43	31930/31930	---M--	200	added ('OK')	image/jpeg	etag:%229d9e64dfe3bd61:0%22	https://www.samartheng.com/assets/images/brands/kabra.jpg	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/images/brands/kabra.jpg	(from https://www.samartheng.com/clients.aspx)
13:25:44	27843/27843	---M--	200	added ('OK')	image/jpeg	etag:%22291b184efe3bd61:0%22	https://www.samartheng.com/assets/images/brands/pump.jpg	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/images/brands/pump.jpg	(from https://www.samartheng.com/clients.aspx)
13:25:45	40449/40449	---M--	200	added ('OK')	image/jpeg	etag:%223545e14dfe3bd61:0%22	https://www.samartheng.com/assets/images/brands/polycab.jpg	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/images/brands/polycab.jpg	(from https://www.samartheng.com/clients.aspx)
13:25:45	30500/30500	---M--	200	added ('OK')	image/jpeg	etag:%22d93e7c4efe3bd61:0%22	https://www.samartheng.com/assets/images/brands/vapi-aci.jpg	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/images/brands/vapi-aci.jpg	(from https://www.samartheng.com/clients.aspx)
13:25:46	49767/49767	---M--	200	added ('OK')	image/jpeg	etag:%223396574ffe3bd61:0%22	https://www.samartheng.com/assets/images/Gallery/1.jpg	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/images/Gallery/1.jpg	(from https://www.samartheng.com/gallery.aspx)
13:25:46	42336/42336	---M--	200	added ('OK')	image/jpeg	etag:%22e47da14ffe3bd61:0%22	https://www.samartheng.com/assets/images/Gallery/2.jpg	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/images/Gallery/2.jpg	(from https://www.samartheng.com/gallery.aspx)
13:25:47	43803/43803	---M--	200	added ('OK')	image/jpeg	etag:%228591d34ffe3bd61:0%22	https://www.samartheng.com/assets/images/Gallery/3.jpg	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/images/Gallery/3.jpg	(from https://www.samartheng.com/gallery.aspx)
13:25:47	39984/39984	---M--	200	added ('OK')	image/jpeg	etag:%22c8cbce4ffe3bd61:0%22	https://www.samartheng.com/assets/images/Gallery/4.jpg	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/images/Gallery/4.jpg	(from https://www.samartheng.com/gallery.aspx)
13:25:48	30626/30626	---M--	200	added ('OK')	image/jpeg	etag:%22673e350fe3bd61:0%22	https://www.samartheng.com/assets/images/Gallery/5.jpg	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/images/Gallery/5.jpg	(from https://www.samartheng.com/gallery.aspx)
13:25:49	34769/34769	---M--	200	added ('OK')	image/jpeg	etag:%222a3850fe3bd61:0%22	https://www.samartheng.com/assets/images/Gallery/6.jpg	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/images/Gallery/6.jpg	(from https://www.samartheng.com/gallery.aspx)
13:25:49	31952/31952	---M--	200	added ('OK')	image/jpeg	etag:%22ca153a50fe3bd61:0%22	https://www.samartheng.com/assets/images/Gallery/7.jpg	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/images/Gallery/7.jpg	(from https://www.samartheng.com/gallery.aspx)
13:25:50	38388/38388	---M--	200	added ('OK')	image/jpeg	etag:%22a63c4150fe3bd61:0%22	https://www.samartheng.com/assets/images/Gallery/8.jpg	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/images/Gallery/8.jpg	(from https://www.samartheng.com/gallery.aspx)
13:25:50	33806/33806	---M--	200	added ('OK')	image/jpeg	etag:%222bec7050fe3bd61:0%22	https://www.samartheng.com/assets/images/Gallery/9.jpg	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/images/Gallery/9.jpg	(from https://www.samartheng.com/gallery.aspx)
13:25:51	39499/39499	---M--	200	added ('OK')	image/jpeg	etag:%22a7e4464ffe3bd61:0%22	https://www.samartheng.com/assets/images/Gallery/10.jpg	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/images/Gallery/10.jpg	(from https://www.samartheng.com/gallery.aspx)
13:25:52	33483/33483	---M--	200	added ('OK')	image/jpeg	etag:%22b031934ffe3bd61:0%22	https://www.samartheng.com/assets/images/Gallery/11.jpg	C:/My%20Web%20Sites/samm/www.samartheng.com/assets/images/Gallery/11.jpg	(from https://www.samartheng.com/gallery.aspx)
13:25:52	23063/23063	---M--	200	added ('OK')	application/x-javascript	date:Thu,%2028%20Dec%202023%2001:49:39%20GMT	https://www.samartheng.com/WebResource.axd?d=6OJlE4-Qb-9ID4_0HAahLJUurclD6Nf1C8xVOG87i_9ApNuYhWAVOH2yUV5ayXAJMFrBeZRLtvsALEySSxMxECOj8-FGhlGT7NyCNcWn_xs1&t=638393447798026697	C:/My%20Web%20Sites/samm/www.samartheng.com/WebResource2ca8.js	(from https://www.samartheng.com/contact-us.aspx)
13:25:53	26951/26951	---M--	200	added ('OK')	application/x-javascript	date:Thu,%2028%20Dec%202023%2001:49:39%20GMT	https://www.samartheng.com/WebResource.axd?d=D1TOzuZKQl11lbwdiVQnATaGr75Vf_vAytBXo7pUemCTXEAv9TXujOg-EUDaEw7gta8ihAvDCzZn8QheBUFANOJvgLhcpy_gBMhp-en6Glc1&t=638393447798026697	C:/My%20Web%20Sites/samm/www.samartheng.com/WebResource834c.js	(from https://www.samartheng.com/contact-us.aspx)
13:25:54	103/103	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Apr%202024%2007:55:52%20GMT	https://www.samartheng.com/POST	C:/My%20Web%20Sites/samm/www.samartheng.com/POST.94.delayed	(from https://www.samartheng.com/WebResource.axd?d=6OJlE4-Qb-9ID4_0HAahLJUurclD6Nf1C8xVOG87i_9ApNuYhWAVOH2yUV5ayXAJMFrBeZRLtvsALEySSxMxECOj8-FGhlGT7NyCNcWn_xs1&t=638393447798026697)
